,Date,Time,Season,Type,Opponent,Rank,Ranked Match,Conf,Rest Days,SRS,Result,Points For,Points Against,W,L,Home Game,Win Streak,Lose Streak,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OPP FG,OPP FGA,OPP FG%,OPP 3P,OPP 3PA,OPP 3P%,OPP FT,OPP FTA,OPP FT%,OPP ORB,OPP TRB,OPP AST,OPP STL,OPP BLK,OPP TOV,OPP PF,FG_rolling_5,FGA_rolling_5,FG%_rolling_5,3P_rolling_5,3PA_rolling_5,3P%_rolling_5,FT_rolling_5,FTA_rolling_5,FT%_rolling_5,ORB_rolling_5,TRB_rolling_5,AST_rolling_5,STL_rolling_5,BLK_rolling_5,TOV_rolling_5,PF_rolling_5,OPP FG_rolling_5,OPP FGA_rolling_5,OPP FG%_rolling_5,OPP 3P_rolling_5,OPP 3PA_rolling_5,OPP 3P%_rolling_5,OPP FT_rolling_5,OPP FTA_rolling_5,OPP FT%_rolling_5,OPP ORB_rolling_5,OPP TRB_rolling_5,OPP AST_rolling_5,OPP STL_rolling_5,OPP BLK_rolling_5,OPP TOV_rolling_5,OPP PF_rolling_5
139,2023-11-24,9:00p,2023-2024,REG,Western Illinois,,False,OVC,0,-8.75,W,84,52,5,1,True,3,0,34,72,0.472,10,25,0.4,6,12,0.5,14,48,9,5,9,8,8,21,72,0.292,6,25,0.24,4,8,0.5,9,31,6,5,5,10,15,34.6,69.0,0.5052,7.8,24.4,0.31500000000000006,9.2,16.4,0.5588,14.2,49.6,14.0,4.4,5.6,13.4,88.6,22.4,69.2,0.3276,5.4,23.4,0.2318,7.4,11.8,0.6038,7.8,28.2,7.2,8.0,3.8,10.2,15.8
140,2023-12-02,2:15p,2023-2024,REG,Iowa,,False,Big Ten,8,13.0,W,95,85,20,7,True,1,0,30,66,0.455,9,21,0.429,7,11,0.636,14,49,12,3,4,15,20,20,60,0.333,6,13,0.462,12,20,0.6,6,23,9,9,9,10,17,34.0,67.2,0.5082,7.8,23.0,0.33659999999999995,8.2,13.8,0.586,14.4,48.2,13.2,4.2,5.6,14.6,88.2,21.6,65.2,0.3342,5.6,22.2,0.2716,7.6,12.8,0.5772,6.4,23.4,8.2,9.0,4.2,10.8,15.0
141,2023-12-02,4:00p,2023-2024,REG,Rutgers,,False,Big Ten,0,7.41,W,76,58,6,1,False,4,0,30,66,0.455,9,21,0.429,7,11,0.636,14,49,12,3,4,15,20,20,60,0.333,6,13,0.462,12,20,0.6,6,23,9,9,9,10,17,32.8,67.8,0.485,8.6,22.8,0.377,7.4,12.6,0.5838,14.2,48.4,12.0,4.0,5.8,13.4,85.8,21.0,65.0,0.3254,5.8,20.0,0.3224,8.2,14.0,0.5686,6.8,24.8,8.0,8.2,5.8,10.4,15.6
142,2023-12-05,9:00p,2023-2024,REG,Minnesota,,False,Big Ten,3,9.51,W,105,97,21,7,True,2,0,36,57,0.632,8,20,0.4,18,20,0.9,4,23,10,4,3,13,18,31,64,0.484,9,23,0.391,18,22,0.818,10,26,23,7,1,13,16,32.8,66.6,0.4972,9.2,22.4,0.41159999999999997,8.8,13.2,0.6344000000000001,12.0,43.4,10.4,4.0,5.8,11.8,89.8,22.6,65.6,0.3468,6.6,19.8,0.35900000000000004,10.0,15.6,0.6035999999999999,8.0,26.8,10.6,7.0,5.8,10.6,16.0
143,2023-12-05,6:30p,2023-2024,REG,Florida Atlantic,11.0,True,AAC,0,13.26,W,98,89,7,1,False,5,0,36,57,0.632,8,20,0.4,18,20,0.9,4,23,10,4,3,13,18,31,64,0.484,9,23,0.391,18,22,0.818,10,26,23,7,1,13,16,33.2,63.6,0.5292,8.8,21.4,0.4116000000000001,11.2,14.8,0.7144,10.0,38.4,10.6,3.8,4.6,12.8,91.6,24.6,64.0,0.38520000000000004,7.2,19.4,0.38920000000000005,12.8,18.4,0.6672,8.2,25.8,14.0,7.4,5.0,11.2,16.2
144,2023-12-09,1:00p,2023-2024,REG,Wisconsin,,False,Big Ten,4,16.01,W,91,83,22,7,False,3,0,23,65,0.354,9,36,0.25,24,28,0.857,8,30,9,5,2,8,22,27,60,0.45,6,18,0.333,26,34,0.765,12,39,21,6,3,8,20,31.0,62.2,0.5056,8.6,23.6,0.3816,14.8,18.0,0.7857999999999999,8.8,34.8,10.6,3.8,3.2,12.8,93.0,25.8,61.6,0.4168,7.2,18.0,0.40780000000000005,17.2,23.6,0.7202,8.8,27.4,17.0,7.6,4.6,10.8,17.2
145,2023-12-09,12:00p,2023-2024,REG,Tennessee,17.0,True,SEC,0,21.81,L,79,86,7,2,False,0,1,23,65,0.354,9,36,0.25,24,28,0.857,8,30,9,5,2,8,22,27,60,0.45,6,18,0.333,26,34,0.765,12,39,21,6,3,8,20,29.6,62.0,0.48539999999999994,8.6,26.6,0.3458,18.2,21.4,0.8300000000000001,7.6,31.0,10.0,4.2,2.8,11.4,89.8,27.2,61.6,0.44020000000000004,7.2,19.0,0.382,20.0,26.4,0.7532,10.0,30.6,19.4,7.0,3.4,10.4,17.8
146,2023-12-17,1:00p,2023-2024,REG,Colgate,,False,Patriot,8,-0.31,W,74,57,8,2,True,1,0,23,55,0.418,8,23,0.348,20,22,0.909,12,39,10,5,6,13,11,26,61,0.426,3,15,0.2,2,6,0.333,6,23,10,4,1,11,18,28.2,59.8,0.47800000000000004,8.4,27.0,0.3296,20.8,23.6,0.8846,7.2,29.0,9.6,4.6,3.2,11.0,89.4,28.4,61.8,0.4588,6.6,19.4,0.3296,18.0,23.6,0.6998,10.0,30.6,19.6,6.0,1.8,10.6,18.0
147,2023-12-17,7:00p,2023-2024,REG,Purdue,3.0,True,Big Ten,0,24.93,L,71,77,22,8,True,0,1,23,55,0.418,8,23,0.348,20,22,0.909,12,39,10,5,6,13,11,26,61,0.426,3,15,0.2,2,6,0.333,6,23,10,4,1,11,18,25.6,59.4,0.4351999999999999,8.4,27.6,0.3192,21.2,24.0,0.8864000000000001,8.8,32.2,9.6,4.8,3.8,11.0,82.6,27.4,61.2,0.44719999999999993,5.4,17.8,0.2914,14.8,20.4,0.6028,9.2,30.0,17.0,5.4,1.8,10.2,18.4
148,2023-12-22,7:00p,2023-2024,REG,Iowa,,False,Big Ten,5,13.0,W,73,61,23,8,False,1,0,32,65,0.492,11,33,0.333,22,31,0.71,15,47,17,5,4,10,14,29,74,0.392,6,27,0.222,9,16,0.563,8,30,6,8,4,6,23,24.8,61.0,0.4072,9.0,30.2,0.30579999999999996,22.0,26.2,0.8484,11.0,37.0,11.0,5.0,4.0,10.4,77.6,27.0,63.2,0.4288,4.8,18.6,0.2576,13.0,19.2,0.5518,8.8,30.8,13.6,5.6,2.4,8.8,19.8
149,2023-12-22,9:00p,2023-2024,REG,Missouri,,False,SEC,0,3.27,W,97,73,9,2,False,2,0,32,65,0.492,11,33,0.333,22,31,0.71,15,47,17,5,4,10,14,29,74,0.392,6,27,0.222,9,16,0.563,8,30,6,8,4,6,23,26.6,61.0,0.43479999999999996,9.4,29.6,0.3224,21.6,26.8,0.819,12.4,40.4,12.6,5.0,4.4,10.8,78.8,27.4,66.0,0.41719999999999996,4.8,20.4,0.2354,9.6,15.6,0.5114,8.0,29.0,10.6,6.0,2.6,8.4,20.4
150,2023-12-29,9:00p,2023-2024,REG,FDU,,False,NEC,7,-14.41,W,104,71,10,2,True,3,0,36,69,0.522,13,32,0.406,19,26,0.731,17,48,21,5,4,13,12,27,70,0.386,12,29,0.414,5,7,0.714,7,21,17,8,5,11,19,29.2,61.8,0.46840000000000004,10.2,28.8,0.3536,20.6,26.4,0.7938,14.2,44.0,15.0,5.0,4.8,11.8,83.8,27.4,68.0,0.40440000000000004,6.0,22.6,0.2516,5.4,10.2,0.5012,7.0,25.4,9.8,6.4,3.0,9.0,20.2
151,2023-12-29,6:30p,2023-2024,CTOURN,Ohio State,,False,Big Ten,0,13.64,W,77,74,24,8,False,2,0,36,69,0.522,13,32,0.406,19,26,0.731,17,48,21,5,4,13,12,27,70,0.386,12,29,0.414,5,7,0.714,7,21,17,8,5,11,19,31.8,64.6,0.4892,11.2,30.6,0.3652,20.4,27.2,0.7582,15.2,45.8,17.2,5.0,4.4,11.8,84.4,27.6,69.8,0.39640000000000003,7.8,25.4,0.2944,6.0,10.4,0.5773999999999999,7.2,25.0,11.2,7.2,3.8,9.0,20.4
152,2024-01-02,3:30p,2023-2024,CTOURN,Nebraska,,False,Big Ten,4,14.36,W,98,87,25,8,False,3,0,35,56,0.625,10,18,0.556,16,20,0.8,9,33,17,2,5,10,13,25,61,0.41,8,16,0.5,8,8,1.0,8,23,8,3,0,10,20,34.2,64.8,0.5306,11.6,29.6,0.40680000000000005,19.6,26.8,0.7363999999999999,14.6,44.6,18.6,4.4,4.2,11.2,89.8,27.4,69.8,0.3932,8.8,25.6,0.35439999999999994,7.2,10.8,0.7108,7.6,25.0,10.8,7.0,3.6,8.8,20.8
153,2024-01-02,9:00p,2023-2024,REG,Northwestern,,False,Big Ten,0,12.77,W,96,66,11,2,True,4,0,35,56,0.625,10,18,0.556,16,20,0.8,9,33,17,2,5,10,13,25,61,0.41,8,16,0.5,8,8,1.0,8,23,8,3,0,10,20,34.8,63.0,0.5572,11.4,26.6,0.4514,18.4,24.6,0.7544,13.4,41.8,18.6,3.8,4.4,11.2,94.4,26.6,67.2,0.3968,9.2,23.4,0.41,7.0,9.2,0.7981999999999999,7.6,23.6,11.2,6.0,2.8,9.6,20.2
154,2024-01-05,3:30p,2023-2024,CTOURN,Wisconsin,,False,Big Ten,3,16.01,W,93,87,26,8,False,4,0,26,61,0.426,8,19,0.421,18,21,0.857,11,25,15,5,3,10,19,27,60,0.45,9,19,0.474,20,25,0.8,16,40,18,5,4,12,17,33.6,62.2,0.5439999999999999,10.8,23.8,0.46900000000000003,17.6,22.6,0.7838,12.6,37.4,18.2,3.8,4.2,11.2,93.6,26.2,64.4,0.40840000000000004,9.8,21.8,0.46040000000000003,9.2,11.0,0.8455999999999999,9.2,25.6,13.6,5.4,2.8,10.8,19.0
155,2024-01-05,8:30p,2023-2024,REG,Purdue,1.0,True,Big Ten,0,24.93,L,78,83,11,3,False,0,1,26,61,0.426,8,19,0.421,18,21,0.857,11,25,15,5,3,10,19,27,60,0.45,9,19,0.474,20,25,0.8,16,40,18,5,4,12,17,31.6,60.6,0.5248,9.8,21.2,0.4720000000000001,17.4,21.6,0.8089999999999999,11.4,32.8,17.0,3.8,4.0,10.6,88.4,26.2,62.4,0.42119999999999996,9.2,19.8,0.47240000000000004,12.2,14.6,0.8628,11.0,29.4,13.8,4.8,2.6,11.0,18.6
156,2024-01-11,9:00p,2023-2024,REG,Michigan State,,False,Big Ten,6,17.72,W,71,68,12,3,True,1,0,23,55,0.418,7,21,0.333,18,22,0.818,7,31,11,3,6,7,10,29,69,0.42,5,19,0.263,5,7,0.714,12,34,10,4,4,7,15,29.0,57.8,0.504,8.6,19.0,0.4574,17.2,20.8,0.8263999999999999,9.4,29.4,15.0,3.4,4.4,9.4,87.2,26.6,62.2,0.42799999999999994,7.8,17.8,0.4422,12.2,14.6,0.8628,12.0,32.0,12.4,4.0,2.4,10.2,17.8
157,2024-01-11,3:10p,2023-2024,NCAA,Morehead State,,False,OVC,0,0.51,W,85,69,27,8,False,5,0,23,55,0.418,7,21,0.333,18,22,0.818,7,31,11,3,6,7,10,29,69,0.42,5,19,0.263,5,7,0.714,12,34,10,4,4,7,15,26.6,57.6,0.46259999999999996,8.0,19.6,0.4128,17.6,21.2,0.8300000000000001,9.0,29.0,13.8,3.6,4.6,8.8,84.6,27.4,63.8,0.43,7.2,18.4,0.39479999999999993,11.6,14.4,0.8056000000000001,12.8,34.2,12.8,4.2,3.2,9.6,16.8
158,2024-01-14,8:40p,2023-2024,NCAA,Duquesne,,False,A-10,3,7.35,W,89,63,28,8,False,6,0,21,64,0.328,6,22,0.273,19,24,0.792,10,35,8,5,3,8,14,30,65,0.462,4,17,0.235,12,17,0.706,10,37,14,4,6,7,15,23.8,59.2,0.4032,7.2,20.4,0.3562,18.2,22.0,0.8283999999999999,9.2,29.4,12.0,4.2,4.2,8.4,83.2,28.4,64.6,0.4404,6.4,18.6,0.3418,12.4,16.2,0.7468,13.2,37.0,14.0,4.4,4.4,9.0,15.8
159,2024-01-14,2:00p,2023-2024,REG,Maryland,,False,Big Ten,0,10.6,L,67,76,12,4,True,0,1,21,64,0.328,6,22,0.273,19,24,0.792,10,35,8,5,3,8,14,30,65,0.462,4,17,0.235,12,17,0.706,10,37,14,4,6,7,15,22.8,59.8,0.3836,6.8,21.0,0.3266,18.4,22.6,0.8154,9.0,31.4,10.6,4.2,4.2,8.0,78.0,29.0,65.6,0.44279999999999997,5.4,18.2,0.29399999999999993,10.8,14.6,0.728,12.0,36.4,13.2,4.2,4.8,8.0,15.4
160,2024-01-18,10:09p,2023-2024,NCAA,Iowa State,4.0,True,Big 12,4,22.3,W,72,69,29,8,False,7,0,30,62,0.484,6,18,0.333,22,30,0.733,13,38,12,9,4,6,13,30,63,0.476,3,13,0.231,10,12,0.833,7,25,10,1,0,9,18,23.6,60.0,0.3952,6.4,20.8,0.30900000000000005,19.2,24.4,0.7906,9.4,34.0,10.0,5.0,4.4,7.2,76.8,29.6,66.2,0.44799999999999995,4.2,17.0,0.2454,8.8,12.0,0.7346,10.2,33.4,11.6,3.4,4.0,7.4,15.6
161,2024-01-18,8:30p,2023-2024,REG,Michigan,,False,Big Ten,0,5.28,W,88,73,13,4,False,1,0,30,62,0.484,6,18,0.333,22,30,0.733,13,38,12,9,4,6,13,30,63,0.476,3,13,0.231,10,12,0.833,7,25,10,1,0,9,18,25.0,61.4,0.4084,6.2,20.2,0.309,20.0,26.0,0.7736,10.6,35.4,10.2,6.2,4.0,7.0,80.2,29.8,65.0,0.45919999999999994,3.8,15.8,0.23900000000000002,9.8,13.0,0.7584,9.2,31.6,11.6,2.8,3.2,7.8,16.2
162,2024-01-21,6:09p,2023-2024,NCAA,Connecticut,1.0,True,Big East,3,26.7,L,52,77,29,9,False,0,1,32,63,0.508,6,27,0.222,16,27,0.593,11,43,17,7,3,12,12,26,69,0.377,3,14,0.214,8,11,0.727,9,30,8,7,3,14,19,26.8,63.0,0.42639999999999995,6.0,21.4,0.28680000000000005,19.6,27.0,0.7285999999999999,11.4,37.8,11.4,7.0,3.4,8.0,73.6,29.2,65.0,0.4506,3.4,14.8,0.2292,10.4,13.8,0.7609999999999999,8.6,30.8,11.2,3.4,3.0,9.2,17.0
163,2024-01-21,1:00p,2023-2024,REG,Rutgers,,False,Big Ten,0,7.41,W,86,63,14,4,True,2,0,32,63,0.508,6,27,0.222,16,27,0.593,11,43,17,7,3,12,12,26,69,0.377,3,14,0.214,8,11,0.727,9,30,8,7,3,14,19,29.0,62.8,0.46240000000000003,6.0,22.4,0.2766,19.0,27.6,0.6888,11.6,39.4,13.2,7.4,3.4,8.8,73.0,28.4,65.8,0.43360000000000004,3.2,14.2,0.225,9.6,12.6,0.7651999999999999,8.4,29.4,10.0,4.0,2.4,10.6,17.8
164,2024-01-24,9:00p,2023-2024,REG,Northwestern,,False,Big Ten,3,12.77,L,91,96,14,5,False,0,1,31,76,0.408,11,24,0.458,18,24,0.75,20,44,14,5,3,10,15,38,69,0.551,11,18,0.611,9,13,0.692,6,31,16,6,5,5,19,31.0,65.2,0.4784,7.0,22.8,0.3136,18.8,27.6,0.6804,13.6,41.2,14.4,7.4,3.4,9.2,77.8,30.0,66.6,0.4513999999999999,4.6,14.4,0.30019999999999997,9.0,11.8,0.7624,7.6,28.2,10.4,4.4,2.2,10.2,18.6
165,2024-01-27,3:00p,2023-2024,REG,Indiana,,False,Big Ten,3,7.74,W,70,62,15,5,True,1,0,23,62,0.371,7,23,0.304,17,26,0.654,12,39,8,6,4,8,18,25,54,0.463,0,9,0.0,12,22,0.545,7,33,8,3,2,9,22,29.6,65.2,0.4558,7.2,23.8,0.3078,17.8,26.8,0.6646,13.4,41.4,13.6,6.8,3.4,9.6,77.4,29.0,64.8,0.4488,4.0,13.6,0.254,9.4,13.8,0.7048,7.6,29.8,10.0,4.8,2.6,10.2,19.4
